Jenis Kelamin,Pekerjaan,Tujuan Kunjungan,Tanggal,Waktu
1,0,0,2024-08-30,10:19:00
1,0,0,2024-08-30,10:19:00
1,0,0,2024-08-30,10:29:00
1,0,3,2024-08-30,10:37:00
1,0,3,2024-08-30,10:38:00
1,1,3,2024-08-30,10:39:00
1,1,2,2024-08-30,10:50:00
1,1,0,2024-08-30,10:50:00
1,0,1,2024-08-30,10:51:00
0,0,0,2024-08-30,10:52:00
0,0,0,2024-08-30,10:52:00
0,0,2,2024-08-30,10:52:00
0,6,4,2024-08-30,10:58:00
1,0,0,2024-08-30,11:02:00
1,1,0,2024-08-30,13:05:00
1,1,0,2024-08-30,13:06:00
1,0,0,2024-08-30,13:15:00
1,2,0,2024-08-30,13:27:00
0,4,2,2024-08-30,13:36:00
0,0,2,2024-08-30,13:36:00
0,1,0,2024-08-30,13:37:00
1,0,1,2024-08-30,13:37:00
1,0,1,2024-08-30,13:38:00
1,1,0,2024-08-30,13:39:00
1,3,0,2024-08-30,14:02:00
1,2,2,2024-08-30,14:30:00
0,3,0,2024-08-30,09:24:00
0,3,0,2024-08-30,09:24:00
0,3,0,2024-08-30,09:24:00
0,3,0,2024-08-30,09:24:00
0,3,0,2024-08-30,09:24:00
0,3,0,2024-08-30,09:24:00
1,1,0,2024-08-30,09:24:00
1,1,0,2024-08-30,09:24:00
1,1,0,2024-08-30,09:24:00
1,1,0,2024-08-30,09:24:00
1,2,0,2024-08-30,09:24:00
1,2,0,2024-08-30,09:24:00
1,2,0,2024-08-30,09:24:00
1,2,0,2024-08-30,09:24:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
0,3,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,1,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
1,0,0,2024-08-30,09:26:00
0,1,0,2024-08-30,13:34:00
1,1,0,2024-08-30,13:34:00
1,1,0,2024-08-30,13:34:00
1,1,0,2024-08-30,13:34:00
1,1,0,2024-08-30,13:34:00
1,1,0,2024-08-30,13:34:00
1,1,0,2024-08-30,13:34:00
0,4,0,2024-09-02,08:23:00
1,2,0,2024-09-02,08:38:00
1,1,0,2024-09-02,09:01:00
1,0,0,2024-09-02,09:16:00
0,1,0,2024-09-02,09:20:00
1,1,0,2024-09-02,09:20:00
1,1,0,2024-09-02,09:20:00
0,1,0,2024-09-02,09:20:00
0,1,0,2024-09-02,09:20:00
1,0,0,2024-09-02,09:27:00
1,1,1,2024-09-02,09:27:00
1,0,1,2024-09-02,09:40:00
0,1,0,2024-09-02,09:44:00
1,1,1,2024-09-02,09:58:00
1,2,1,2024-09-02,10:00:00
0,1,1,2024-09-02,10:02:00
1,0,1,2024-09-02,10:02:00
1,0,2,2024-09-02,10:02:00
0,0,4,2024-09-02,10:03:00
1,0,1,2024-09-02,10:04:00
1,1,1,2024-09-02,10:05:00
1,0,0,2024-09-02,10:07:00
1,2,0,2024-09-02,10:15:00
1,1,0,2024-09-02,10:27:00
1,2,0,2024-09-02,10:34:00
1,1,0,2024-09-02,10:48:00
0,1,0,2024-09-02,10:53:00
0,1,3,2024-09-02,11:10:00
1,0,0,2024-09-02,11:17:00
1,2,0,2024-09-02,11:17:00
1,0,0,2024-09-02,11:17:00
1,0,0,2024-09-02,11:17:00
1,0,3,2024-09-02,11:22:00
1,0,3,2024-09-02,11:24:00
1,0,3,2024-09-02,11:24:00
1,0,0,2024-09-02,11:25:00
1,0,0,2024-09-02,11:25:00
1,0,0,2024-09-02,11:25:00
1,0,0,2024-09-02,11:26:00
1,0,0,2024-09-02,11:27:00
1,0,0,2024-09-02,11:27:00
0,1,0,2024-09-02,11:31:00
0,1,0,2024-09-02,11:32:00
1,1,0,2024-09-02,11:33:00
1,0,1,2024-09-02,11:34:00
1,0,0,2024-09-02,11:34:00
0,1,0,2024-09-02,11:36:00
1,1,0,2024-09-02,11:37:00
0,1,0,2024-09-02,12:52:00
1,1,1,2024-09-02,12:57:00
0,0,0,2024-09-02,13:03:00
1,0,0,2024-09-02,13:03:00
1,0,0,2024-09-02,13:03:00
1,2,0,2024-09-02,13:04:00
1,2,0,2024-09-02,13:04:00
0,2,0,2024-09-02,13:05:00
0,0,0,2024-09-02,13:11:00
0,0,0,2024-09-02,13:15:00
1,0,0,2024-09-02,13:17:00
1,0,0,2024-09-02,13:18:00
0,0,2,2024-09-02,13:25:00
1,1,0,2024-09-02,13:30:00
1,0,0,2024-09-02,13:31:00
1,1,0,2024-09-02,13:33:00
1,1,0,2024-09-02,13:34:00
1,2,0,2024-09-02,13:34:00
0,1,0,2024-09-02,13:34:00
1,1,0,2024-09-02,13:34:00
1,1,1,2024-09-02,13:36:00
1,0,0,2024-09-02,13:37:00
1,0,0,2024-09-02,13:38:00
1,1,0,2024-09-02,13:39:00
1,1,1,2024-09-02,13:45:00
1,0,0,2024-09-02,13:45:00
0,0,4,2024-09-02,13:58:00
0,0,4,2024-09-02,13:58:00
0,0,4,2024-09-02,14:01:00
1,0,4,2024-09-02,14:07:00
1,0,4,2024-09-02,14:09:00
0,0,4,2024-09-02,14:10:00
1,0,2,2024-09-02,14:19:00
1,1,2,2024-09-02,14:19:00
0,0,0,2024-09-02,14:20:00
0,2,4,2024-09-02,14:28:00
0,2,4,2024-09-02,14:28:00
0,2,4,2024-09-02,14:28:00
1,0,0,2024-09-02,14:34:00
1,1,0,2024-09-02,14:36:00
1,0,0,2024-09-02,14:37:00
1,0,0,2024-09-02,14:37:00
1,0,0,2024-09-02,14:37:00
1,0,0,2024-09-02,14:37:00
1,0,0,2024-09-02,14:37:00
1,0,0,2024-09-02,14:38:00
1,0,0,2024-09-02,14:38:00
0,2,0,2024-09-02,14:38:00
0,2,0,2024-09-02,14:48:00
0,2,0,2024-09-02,14:49:00
1,0,0,2024-09-02,14:56:00
1,0,0,2024-09-02,15:01:00
1,0,0,2024-09-02,15:01:00
1,0,0,2024-09-02,15:02:00
1,0,0,2024-09-02,15:03:00
1,0,0,2024-09-02,15:03:00
0,0,0,2024-09-02,15:06:00
1,0,0,2024-09-02,15:07:00
1,0,0,2024-09-02,15:17:00
1,6,0,2024-09-02,15:19:00
1,0,0,2024-09-02,15:32:00
1,0,0,2024-09-02,15:33:00
1,2,0,2024-09-02,15:41:00
0,0,0,2024-09-02,15:41:00
1,0,1,2024-09-02,07:55:00
1,2,4,2024-09-02,08:26:00
1,1,1,2024-09-02,08:48:00
1,0,1,2024-09-02,08:49:00
1,0,1,2024-09-02,08:49:00
0,0,0,2024-09-02,08:58:00
1,0,1,2024-09-02,09:11:00
0,0,4,2024-09-02,09:15:00
0,1,2,2024-09-02,09:21:00
0,3,0,2024-09-02,09:21:00
0,3,0,2024-09-02,09:23:00
0,0,5,2024-09-02,09:23:00
1,0,1,2024-09-02,09:26:00
1,0,1,2024-09-02,09:26:00
1,0,1,2024-09-02,09:27:00
1,0,1,2024-09-02,09:27:00
1,0,3,2024-09-02,09:37:00
1,0,1,2024-09-02,09:41:00
1,0,0,2024-09-02,09:58:00
1,0,0,2024-09-02,09:58:00
1,0,1,2024-09-02,10:01:00
1,0,0,2024-09-02,10:03:00
1,1,2,2024-09-02,10:12:00
1,1,2,2024-09-02,10:13:00
1,0,1,2024-09-02,10:13:00
1,0,1,2024-09-02,10:14:00
1,1,0,2024-09-02,10:16:00
1,1,4,2024-09-02,10:18:00
1,0,1,2024-09-02,10:19:00
1,0,0,2024-09-02,10:31:00
0,0,0,2024-09-02,10:37:00
0,0,0,2024-09-02,10:37:00
1,0,0,2024-09-02,10:47:00
0,0,0,2024-09-02,10:48:00
1,0,2,2024-09-02,10:51:00
0,0,1,2024-09-02,10:59:00
1,1,0,2024-09-02,11:04:00
0,1,0,2024-09-02,11:04:00
1,0,0,2024-09-02,11:12:00
1,1,1,2024-09-02,11:18:00
1,0,0,2024-09-02,11:19:00
1,0,0,2024-09-02,11:22:00
1,0,0,2024-09-02,11:28:00
1,0,1,2024-09-02,11:47:00
1,0,1,2024-09-02,11:54:00
1,0,2,2024-09-02,11:56:00
1,0,1,2024-09-02,11:56:00
1,0,4,2024-09-02,11:57:00
1,0,1,2024-09-02,12:58:00
1,0,4,2024-09-02,13:01:00
1,0,3,2024-09-02,13:02:00
1,0,4,2024-09-02,13:02:00
1,2,0,2024-09-02,13:37:00
1,0,1,2024-09-02,13:46:00
1,0,1,2024-09-02,13:46:00
1,0,3,2024-09-02,13:47:00
1,1,0,2024-09-02,14:07:00
1,0,2,2024-09-02,14:19:00
0,0,4,2024-09-02,14:31:00
0,0,1,2024-09-02,10:05:00
0,0,1,2024-09-02,10:05:00
1,0,1,2024-09-02,10:05:00
1,0,1,2024-09-02,10:05:00
1,0,1,2024-09-02,10:05:00
1,0,1,2024-09-02,10:05:00
1,1,1,2024-09-03,07:59:00
0,1,1,2024-09-03,08:20:00
0,1,1,2024-09-03,08:24:00
1,0,0,2024-09-03,08:40:00
1,0,1,2024-09-03,08:45:00
1,0,1,2024-09-03,08:46:00
1,0,1,2024-09-03,08:50:00
0,0,3,2024-09-03,09:08:00
1,0,0,2024-09-03,09:12:00
1,1,0,2024-09-03,09:14:00
1,0,0,2024-09-03,09:27:00
1,0,0,2024-09-03,09:56:00
1,0,0,2024-09-03,09:58:00
0,0,0,2024-09-03,10:21:00
1,0,1,2024-09-03,10:24:00
1,0,0,2024-09-03,10:44:00
1,0,0,2024-09-03,10:46:00
0,5,0,2024-09-03,10:50:00
1,2,0,2024-09-03,10:52:00
1,2,0,2024-09-03,10:55:00
1,2,0,2024-09-03,10:55:00
1,0,0,2024-09-03,10:58:00
1,0,0,2024-09-03,10:58:00
0,0,2,2024-09-03,10:58:00
1,0,1,2024-09-03,11:02:00
1,0,0,2024-09-03,11:05:00
0,1,2,2024-09-03,11:18:00
1,0,0,2024-09-03,11:30:00
1,0,0,2024-09-03,11:32:00
1,0,0,2024-09-03,11:34:00
1,0,0,2024-09-03,11:39:00
0,0,0,2024-09-03,11:42:00
0,0,0,2024-09-03,11:43:00
0,0,0,2024-09-03,11:45:00
1,0,0,2024-09-03,11:48:00
1,0,0,2024-09-03,12:00:00
1,0,0,2024-09-03,12:35:00
1,1,0,2024-09-03,12:35:00
1,1,0,2024-09-03,12:37:00
1,1,0,2024-09-03,12:38:00
1,1,0,2024-09-03,12:39:00
1,1,0,2024-09-03,12:40:00
1,1,0,2024-09-03,12:41:00
1,1,0,2024-09-03,12:43:00
1,1,0,2024-09-03,12:48:00
1,1,0,2024-09-03,12:50:00
1,0,1,2024-09-03,12:51:00
1,0,1,2024-09-03,12:51:00
0,0,2,2024-09-03,12:52:00
1,1,2,2024-09-03,12:52:00
1,0,4,2024-09-03,12:59:00
1,0,1,2024-09-03,13:00:00
0,0,0,2024-09-03,13:12:00
0,0,0,2024-09-03,13:12:00
1,0,0,2024-09-03,13:13:00
0,1,1,2024-09-03,13:15:00
1,0,1,2024-09-03,13:15:00
1,0,0,2024-09-03,13:17:00
1,0,0,2024-09-03,13:18:00
1,0,0,2024-09-03,13:19:00
1,0,0,2024-09-03,13:24:00
0,0,0,2024-09-03,13:25:00
1,0,0,2024-09-03,13:26:00
1,0,1,2024-09-03,13:27:00
1,0,1,2024-09-03,13:27:00
0,1,0,2024-09-03,13:30:00
0,0,0,2024-09-03,13:41:00
0,3,0,2024-09-03,13:47:00
1,0,0,2024-09-03,13:47:00
0,0,0,2024-09-03,13:49:00
1,0,1,2024-09-03,13:54:00
1,0,1,2024-09-03,13:54:00
0,1,0,2024-09-03,14:01:00
1,0,0,2024-09-03,14:02:00
1,0,1,2024-09-03,14:05:00
0,1,1,2024-09-03,14:17:00
1,0,0,2024-09-03,14:28:00
1,0,3,2024-09-03,14:34:00
1,0,3,2024-09-03,14:36:00
1,0,1,2024-09-03,14:49:00
1,0,1,2024-09-03,14:49:00
1,3,0,2024-09-03,14:51:00
1,3,0,2024-09-03,14:53:00
1,2,0,2024-09-03,15:14:00
1,2,0,2024-09-03,15:35:00
1,4,0,2024-09-03,08:01:00
0,1,0,2024-09-03,08:33:00
1,0,0,2024-09-03,08:38:00
1,0,1,2024-09-03,09:01:00
1,2,3,2024-09-03,09:07:00
0,0,1,2024-09-03,09:15:00
1,0,0,2024-09-03,09:28:00
0,3,0,2024-09-03,09:30:00
1,0,1,2024-09-03,09:32:00
1,2,2,2024-09-03,09:33:00
1,0,1,2024-09-03,09:33:00
1,0,1,2024-09-03,09:43:00
1,0,1,2024-09-03,09:52:00
1,0,1,2024-09-03,10:06:00
1,0,0,2024-09-03,10:06:00
1,0,1,2024-09-03,10:06:00
1,2,2,2024-09-03,10:07:00
1,0,1,2024-09-03,10:09:00
1,0,1,2024-09-03,10:14:00
0,6,0,2024-09-03,10:15:00
1,2,2,2024-09-03,10:19:00
1,0,1,2024-09-03,10:21:00
1,0,0,2024-09-03,10:23:00
0,0,0,2024-09-03,10:23:00
0,0,0,2024-09-03,10:23:00
1,0,1,2024-09-03,10:35:00
1,0,1,2024-09-03,10:37:00
1,0,1,2024-09-03,10:40:00
1,0,0,2024-09-03,10:48:00
1,0,4,2024-09-03,11:04:00
0,0,4,2024-09-03,11:17:00
0,0,0,2024-09-03,11:19:00
1,0,0,2024-09-03,11:58:00
1,0,0,2024-09-03,12:00:00
1,0,0,2024-09-03,12:05:00
1,0,0,2024-09-03,12:20:00
1,0,0,2024-09-03,12:20:00
1,0,0,2024-09-03,12:26:00
0,0,1,2024-09-03,12:44:00
1,0,1,2024-09-03,12:47:00
1,0,1,2024-09-03,12:48:00
1,0,2,2024-09-03,12:48:00
1,0,2,2024-09-03,12:52:00
1,3,0,2024-09-03,13:10:00
1,1,0,2024-09-03,13:11:00
1,1,0,2024-09-03,13:16:00
1,1,0,2024-09-03,13:17:00
1,0,0,2024-09-03,13:34:00
1,2,2,2024-09-03,13:35:00
1,1,0,2024-09-03,13:39:00
1,0,1,2024-09-03,13:40:00
0,0,0,2024-09-03,13:54:00
1,0,4,2024-09-03,13:55:00
1,0,1,2024-09-03,13:55:00
1,0,1,2024-09-03,13:56:00
1,0,1,2024-09-03,13:57:00
0,0,0,2024-09-03,13:57:00
1,0,0,2024-09-03,13:58:00
0,0,1,2024-09-03,14:00:00
1,0,0,2024-09-03,14:01:00
1,0,1,2024-09-03,14:02:00
0,0,1,2024-09-03,14:05:00
1,0,0,2024-09-03,14:35:00
1,0,0,2024-09-03,14:37:00
1,0,0,2024-09-03,14:37:00
0,8,0,2024-09-03,14:45:00
0,2,0,2024-09-03,15:07:00
1,1,4,2024-09-03,15:07:00
1,0,1,2024-09-03,15:08:00
1,0,1,2024-09-03,15:09:00
1,0,1,2024-09-03,15:09:00
1,0,1,2024-09-03,15:18:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
0,3,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,5,2024-09-03,09:20:00
1,1,0,2024-09-03,11:23:00
1,1,0,2024-09-03,11:23:00
1,1,0,2024-09-03,11:23:00
1,1,0,2024-09-03,11:23:00
1,1,0,2024-09-03,11:23:00
1,1,0,2024-09-03,11:23:00
1,1,0,2024-09-03,11:23:00
1,1,0,2024-09-03,11:23:00
1,0,1,2024-09-03,15:16:00
1,0,1,2024-09-03,15:16:00
1,1,0,2024-09-04,07:38:00
0,0,1,2024-09-04,08:14:00
0,4,0,2024-09-04,08:14:00
1,7,5,2024-09-04,08:15:00
1,0,0,2024-09-04,08:31:00
0,9,3,2024-09-04,08:51:00
1,0,0,2024-09-04,09:05:00
1,0,4,2024-09-04,09:13:00
1,0,0,2024-09-04,09:30:00
1,0,0,2024-09-04,09:31:00
1,0,1,2024-09-04,09:36:00
1,0,0,2024-09-04,09:46:00
1,1,0,2024-09-04,09:54:00
1,1,0,2024-09-04,09:54:00
0,2,0,2024-09-04,09:56:00
1,0,0,2024-09-04,10:17:00
1,0,0,2024-09-04,10:17:00
1,0,1,2024-09-04,10:22:00
1,0,1,2024-09-04,10:26:00
1,0,0,2024-09-04,10:38:00
1,0,0,2024-09-04,10:42:00
1,0,0,2024-09-04,10:42:00
1,0,1,2024-09-04,10:43:00
1,0,0,2024-09-04,10:43:00
1,0,0,2024-09-04,10:58:00
1,2,0,2024-09-04,10:59:00
1,2,1,2024-09-04,10:59:00
1,0,1,2024-09-04,11:01:00
0,1,2,2024-09-04,11:06:00
0,0,1,2024-09-04,11:07:00
1,0,1,2024-09-04,11:12:00
1,0,1,2024-09-04,11:15:00
1,0,4,2024-09-04,11:24:00
0,0,4,2024-09-04,11:24:00
1,0,0,2024-09-04,11:33:00
1,0,0,2024-09-04,11:55:00
1,0,0,2024-09-04,11:57:00
1,0,0,2024-09-04,11:57:00
0,0,1,2024-09-04,12:03:00
0,0,1,2024-09-04,12:03:00
0,0,1,2024-09-04,12:03:00
0,0,1,2024-09-04,12:03:00
0,0,1,2024-09-04,12:03:00
1,1,0,2024-09-04,12:11:00
1,0,0,2024-09-04,12:11:00
1,0,0,2024-09-04,12:11:00
0,0,4,2024-09-04,12:12:00
0,0,4,2024-09-04,12:12:00
0,0,1,2024-09-04,12:22:00
1,2,4,2024-09-04,12:31:00
1,0,0,2024-09-04,12:37:00
0,1,3,2024-09-04,12:37:00
1,0,0,2024-09-04,12:39:00
1,0,0,2024-09-04,12:43:00
0,0,0,2024-09-04,12:46:00
1,0,0,2024-09-04,12:46:00
1,0,0,2024-09-04,12:49:00
1,0,0,2024-09-04,12:49:00
1,0,0,2024-09-04,12:50:00
0,1,0,2024-09-04,12:50:00
0,1,0,2024-09-04,12:50:00
1,1,0,2024-09-04,12:50:00
0,0,0,2024-09-04,12:50:00
0,0,0,2024-09-04,12:50:00
0,0,0,2024-09-04,12:50:00
0,0,0,2024-09-04,12:50:00
0,0,2,2024-09-04,12:56:00
1,0,0,2024-09-04,12:56:00
1,0,0,2024-09-04,12:56:00
1,0,0,2024-09-04,13:22:00
1,1,0,2024-09-04,13:22:00
1,0,1,2024-09-04,13:32:00
1,0,0,2024-09-04,13:36:00
1,0,0,2024-09-04,13:40:00
1,0,0,2024-09-04,13:42:00
0,0,0,2024-09-04,13:43:00
0,0,2,2024-09-04,13:43:00
1,0,2,2024-09-04,13:43:00
0,0,2,2024-09-04,13:45:00
0,0,2,2024-09-04,13:57:00
1,0,0,2024-09-04,13:59:00
0,0,0,2024-09-04,13:59:00
1,0,0,2024-09-04,13:59:00
1,0,0,2024-09-04,13:59:00
0,0,0,2024-09-04,14:06:00
1,0,2,2024-09-04,14:18:00
0,0,0,2024-09-04,14:22:00
1,0,0,2024-09-04,14:32:00
1,0,1,2024-09-04,14:35:00
0,0,0,2024-09-04,14:40:00
1,0,0,2024-09-04,15:20:00
1,0,0,2024-09-04,15:32:00
1,0,0,2024-09-04,15:34:00
0,0,1,2024-09-04,09:04:00
0,0,1,2024-09-04,09:06:00
1,0,1,2024-09-04,09:31:00
1,0,1,2024-09-04,09:34:00
1,0,1,2024-09-04,09:34:00
1,0,1,2024-09-04,09:35:00
0,0,1,2024-09-04,09:35:00
0,0,1,2024-09-04,09:35:00
0,2,0,2024-09-04,09:38:00
0,2,5,2024-09-04,09:47:00
1,2,4,2024-09-04,10:17:00
1,0,0,2024-09-04,10:21:00
1,0,0,2024-09-04,10:23:00
1,0,0,2024-09-04,10:32:00
0,3,0,2024-09-04,10:33:00
1,0,0,2024-09-04,10:37:00
1,0,1,2024-09-04,10:38:00
1,0,1,2024-09-04,10:59:00
1,0,0,2024-09-04,11:26:00
1,0,0,2024-09-04,11:27:00
0,0,1,2024-09-04,11:34:00
0,0,1,2024-09-04,11:34:00
0,0,1,2024-09-04,11:34:00
0,0,1,2024-09-04,11:34:00
0,0,1,2024-09-04,11:34:00
0,0,0,2024-09-04,11:34:00
1,3,2,2024-09-04,11:40:00
1,0,0,2024-09-04,12:01:00
1,0,0,2024-09-04,12:02:00
0,0,0,2024-09-04,12:13:00
0,0,0,2024-09-04,12:13:00
0,0,0,2024-09-04,12:13:00
0,0,0,2024-09-04,12:14:00
0,0,0,2024-09-04,12:15:00
0,0,0,2024-09-04,12:22:00
0,0,0,2024-09-04,12:22:00
0,0,0,2024-09-04,12:37:00
1,0,1,2024-09-04,12:38:00
1,0,1,2024-09-04,12:38:00
1,0,1,2024-09-04,12:38:00
1,0,1,2024-09-04,12:38:00
0,0,0,2024-09-04,12:39:00
1,1,0,2024-09-04,12:40:00
0,0,0,2024-09-04,12:41:00
1,1,0,2024-09-04,12:43:00
1,1,0,2024-09-04,12:44:00
1,1,0,2024-09-04,12:45:00
1,6,2,2024-09-04,13:08:00
0,2,0,2024-09-04,13:18:00
0,0,0,2024-09-04,13:32:00
0,1,0,2024-09-04,13:35:00
1,0,1,2024-09-04,13:38:00
1,0,1,2024-09-04,13:39:00
0,1,0,2024-09-04,13:52:00
1,2,0,2024-09-04,14:05:00
1,2,0,2024-09-04,14:05:00
0,0,1,2024-09-04,14:12:00
0,0,1,2024-09-04,14:13:00
1,1,2,2024-09-04,14:19:00
1,1,2,2024-09-04,14:21:00
1,0,1,2024-09-04,14:22:00
1,0,1,2024-09-04,14:23:00
1,0,1,2024-09-04,14:24:00
1,0,1,2024-09-04,14:26:00
1,0,0,2024-09-04,14:35:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
0,3,5,2024-09-04,09:16:00
1,1,5,2024-09-04,09:16:00
